question_id	service_index	service_key	service_name_short	service_name_full	category	question_text	expected_service_hint	aliases_hint	question_profile	negative_terms
Q027_02	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	01_как_пишет_человек_в_чате	я льготник, могу ли подать заявление на проездное удостоверение для льготного проезда?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_03	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	01_как_пишет_человек_в_чате	подскажите простыми словами, как оформить проездное удостоверение для льготного проезда?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_04	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	01_как_пишет_человек_в_чате	куда идти, чтобы оформить проездное удостоверение для льготного проезда?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_05	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	01_как_пишет_человек_в_чате	что нужно, чтобы получить проездное удостоверение для льготного проезда без лишней беготни?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_06	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	01_как_пишет_человек_в_чате	можно ли подать заявление на проездное удостоверение для льготного проезда через МФЦ или Госуслуги?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_07	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	01_как_пишет_человек_в_чате	какие бумаги собрать для заявления на проездное удостоверение для льготного проезда?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_08	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	01_как_пишет_человек_в_чате	сколько времени обычно занимает рассмотрение заявления на проездное удостоверение для льготного проезда?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_09	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	01_как_пишет_человек_в_чате	когда придёт ответ по заявлению на проездное удостоверение для льготного проезда?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_10	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	01_как_пишет_человек_в_чате	почему могут отказать, если я прошу проездное удостоверение для льготного проезда?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_11	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	01_как_пишет_человек_в_чате	если я не могу сам прийти, может родственник подать заявление на проездное удостоверение для льготного проезда?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_12	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	01_как_пишет_человек_в_чате	я уже обращался раньше, можно снова попросить проездное удостоверение для льготного проезда?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_13	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	01_как_пишет_человек_в_чате	что делать, если ошибся в заявлении на проездное удостоверение для льготного проезда?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_14	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	01_как_пишет_человек_в_чате	как понять, дадут ли деньги или просто оформят право на проездное удостоверение для льготного проезда?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_15	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	01_как_пишет_человек_в_чате	срочно нужно оформить проездное удостоверение для льготного проезда, соцзащита с этим помогает?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_16	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	02_подхожу_ли_я_под_меру	я льготник, могу ли рассчитывать на проездное удостоверение для льготного проезда?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_17	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	02_подхожу_ли_я_под_меру	кому обычно дают проездное удостоверение для льготного проезда, а кому отказывают?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_18	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	02_подхожу_ли_я_под_меру	нужно ли жить в Красноярском крае, чтобы подать заявление на проездное удостоверение для льготного проезда?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_19	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	03_условия_и_ограничения_простыми_словами	какие главные условия, чтобы получить проездное удостоверение для льготного проезда?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_20	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	03_условия_и_ограничения_простыми_словами	могут ли отказать, если старое удостоверение потеряно или испорчено?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_21	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	03_условия_и_ограничения_простыми_словами	есть ли ограничения по доходу, возрасту или статусу при оформлении этой меры?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_22	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	04_документы_и_справки	какие документы нужны для заявления на проездное удостоверение для льготного проезда?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_23	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	04_документы_и_справки	нужно ли подтверждать льготный статус, чтобы оформить проездное удостоверение для льготного проезда?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_24	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	04_документы_и_справки	если часть справок потерялась, можно ли всё равно подать заявление на проездное удостоверение для льготного проезда?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_25	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	05_куда_и_как_подать	куда подавать заявление на проездное удостоверение для льготного проезда: в соцзащиту, МФЦ или через Госуслуги?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_26	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	05_куда_и_как_подать	можно ли оформить проездное удостоверение для льготного проезда онлайн?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
Q027_27	027	service_027	Получение проездных удостоверений отдельными категориями граждан	Выдача проездных удостоверений ветеранам труда и гражданам, приравненным к ним по состоянию на 31 декабря 2004 года, ветеранам Великой Отечественной войны из числа лиц, проработавших в тылу в период с 22 июня 1941 года по 9 мая 1945 года не менее шести месяцев, исключая период работы на временно оккупированных территориях СССР, либо награжденных орденами или медалями СССР за самоотверженный труд в период Великой Отечественной войны, реабилитированным лицам и лицам, признанным пострадавшими от политических репрессий	05_куда_и_как_подать	нужно ли лично приходить, чтобы подать заявление на проездное удостоверение для льготного проезда?	проездное удостоверение для льготного проезда	проездное удостоверение; выдача проездного удостоверения; ветераны труда; граждане приравненные к ветеранам труда; удостоверение для проезда; льготный проезд; проездной документ; замена удостоверения	travel_certificate	
