question_id	service_index	service_key	service_name_short	service_name_full	category	question_text	expected_service_hint	aliases_hint	question_profile	negative_terms
Q038_08	038	service_038	Компенсация проезда беременным женщинам	Предоставление компенсации стоимости проезда к месту проведения медицинских консультаций, обследования, лечения, пренатальной (дородовой) диагностики нарушений развития ребенка, родоразрешения беременных женщин и обратно	01_как_пишет_человек_в_чате	сколько времени обычно занимает рассмотрение заявления на компенсацию проезда беременной женщине?	компенсацию проезда беременной женщине	проезд беременным; беременная женщина; медицинская консультация; обследование беременной; компенсация проезда; дородовое обследование; поездка к врачу; медицинские услуги	pregnant_travel	
Q038_09	038	service_038	Компенсация проезда беременным женщинам	Предоставление компенсации стоимости проезда к месту проведения медицинских консультаций, обследования, лечения, пренатальной (дородовой) диагностики нарушений развития ребенка, родоразрешения беременных женщин и обратно	01_как_пишет_человек_в_чате	когда придёт ответ по заявлению на компенсацию проезда беременной женщине?	компенсацию проезда беременной женщине	проезд беременным; беременная женщина; медицинская консультация; обследование беременной; компенсация проезда; дородовое обследование; поездка к врачу; медицинские услуги	pregnant_travel	
Q038_10	038	service_038	Компенсация проезда беременным женщинам	Предоставление компенсации стоимости проезда к месту проведения медицинских консультаций, обследования, лечения, пренатальной (дородовой) диагностики нарушений развития ребенка, родоразрешения беременных женщин и обратно	01_как_пишет_человек_в_чате	почему могут отказать, если я прошу компенсацию проезда беременной женщине?	компенсацию проезда беременной женщине	проезд беременным; беременная женщина; медицинская консультация; обследование беременной; компенсация проезда; дородовое обследование; поездка к врачу; медицинские услуги	pregnant_travel	
Q038_11	038	service_038	Компенсация проезда беременным женщинам	Предоставление компенсации стоимости проезда к месту проведения медицинских консультаций, обследования, лечения, пренатальной (дородовой) диагностики нарушений развития ребенка, родоразрешения беременных женщин и обратно	01_как_пишет_человек_в_чате	если я не могу сам прийти, может родственник подать заявление на компенсацию проезда беременной женщине?	компенсацию проезда беременной женщине	проезд беременным; беременная женщина; медицинская консультация; обследование беременной; компенсация проезда; дородовое обследование; поездка к врачу; медицинские услуги	pregnant_travel	
Q038_12	038	service_038	Компенсация проезда беременным женщинам	Предоставление компенсации стоимости проезда к месту проведения медицинских консультаций, обследования, лечения, пренатальной (дородовой) диагностики нарушений развития ребенка, родоразрешения беременных женщин и обратно	01_как_пишет_человек_в_чате	я уже обращался раньше, можно снова попросить компенсацию проезда беременной женщине?	компенсацию проезда беременной женщине	проезд беременным; беременная женщина; медицинская консультация; обследование беременной; компенсация проезда; дородовое обследование; поездка к врачу; медицинские услуги	pregnant_travel	
Q038_13	038	service_038	Компенсация проезда беременным женщинам	Предоставление компенсации стоимости проезда к месту проведения медицинских консультаций, обследования, лечения, пренатальной (дородовой) диагностики нарушений развития ребенка, родоразрешения беременных женщин и обратно	01_как_пишет_человек_в_чате	что делать, если ошибся в заявлении на компенсацию проезда беременной женщине?	компенсацию проезда беременной женщине	проезд беременным; беременная женщина; медицинская консультация; обследование беременной; компенсация проезда; дородовое обследование; поездка к врачу; медицинские услуги	pregnant_travel	
Q038_14	038	service_038	Компенсация проезда беременным женщинам	Предоставление компенсации стоимости проезда к месту проведения медицинских консультаций, обследования, лечения, пренатальной (дородовой) диагностики нарушений развития ребенка, родоразрешения беременных женщин и обратно	01_как_пишет_человек_в_чате	как понять, дадут ли деньги или просто оформят право на компенсацию проезда беременной женщине?	компенсацию проезда беременной женщине	проезд беременным; беременная женщина; медицинская консультация; обследование беременной; компенсация проезда; дородовое обследование; поездка к врачу; медицинские услуги	pregnant_travel	
Q038_15	038	service_038	Компенсация проезда беременным женщинам	Предоставление компенсации стоимости проезда к месту проведения медицинских консультаций, обследования, лечения, пренатальной (дородовой) диагностики нарушений развития ребенка, родоразрешения беременных женщин и обратно	01_как_пишет_человек_в_чате	срочно нужно оформить компенсацию проезда беременной женщине, соцзащита с этим помогает?	компенсацию проезда беременной женщине	проезд беременным; беременная женщина; медицинская консультация; обследование беременной; компенсация проезда; дородовое обследование; поездка к врачу; медицинские услуги	pregnant_travel	
Q039_01	039	service_039	Ежегодная выплата отдельным категориям граждана, подвергшихся воздействию радиации	Предоставление ежегодной денежной выплаты отдельным категориям граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	есть статус пострадавшего от радиации, хочу ежегодную выплату, можно ли получить помощь от соцзащиты?	ежегодную выплату пострадавшему от радиации	радиация; ежегодная денежная выплата; пострадавшие от радиации; чернобыльцы; радиационное воздействие; ежегодная выплата; социальная поддержка радиация; авария на ЧАЭС	radiation_annual	
Q039_02	039	service_039	Ежегодная выплата отдельным категориям граждана, подвергшихся воздействию радиации	Предоставление ежегодной денежной выплаты отдельным категориям граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	я гражданин, пострадавший от радиации, могу ли подать заявление на ежегодную выплату пострадавшему от радиации?	ежегодную выплату пострадавшему от радиации	радиация; ежегодная денежная выплата; пострадавшие от радиации; чернобыльцы; радиационное воздействие; ежегодная выплата; социальная поддержка радиация; авария на ЧАЭС	radiation_annual	
Q039_03	039	service_039	Ежегодная выплата отдельным категориям граждана, подвергшихся воздействию радиации	Предоставление ежегодной денежной выплаты отдельным категориям граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	подскажите простыми словами, как оформить ежегодную выплату пострадавшему от радиации?	ежегодную выплату пострадавшему от радиации	радиация; ежегодная денежная выплата; пострадавшие от радиации; чернобыльцы; радиационное воздействие; ежегодная выплата; социальная поддержка радиация; авария на ЧАЭС	radiation_annual	
Q039_04	039	service_039	Ежегодная выплата отдельным категориям граждана, подвергшихся воздействию радиации	Предоставление ежегодной денежной выплаты отдельным категориям граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	куда идти, чтобы оформить ежегодную выплату пострадавшему от радиации?	ежегодную выплату пострадавшему от радиации	радиация; ежегодная денежная выплата; пострадавшие от радиации; чернобыльцы; радиационное воздействие; ежегодная выплата; социальная поддержка радиация; авария на ЧАЭС	radiation_annual	
Q039_05	039	service_039	Ежегодная выплата отдельным категориям граждана, подвергшихся воздействию радиации	Предоставление ежегодной денежной выплаты отдельным категориям граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	что нужно, чтобы получить ежегодную выплату пострадавшему от радиации без лишней беготни?	ежегодную выплату пострадавшему от радиации	радиация; ежегодная денежная выплата; пострадавшие от радиации; чернобыльцы; радиационное воздействие; ежегодная выплата; социальная поддержка радиация; авария на ЧАЭС	radiation_annual	
Q039_06	039	service_039	Ежегодная выплата отдельным категориям граждана, подвергшихся воздействию радиации	Предоставление ежегодной денежной выплаты отдельным категориям граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	можно ли подать заявление на ежегодную выплату пострадавшему от радиации через МФЦ или Госуслуги?	ежегодную выплату пострадавшему от радиации	радиация; ежегодная денежная выплата; пострадавшие от радиации; чернобыльцы; радиационное воздействие; ежегодная выплата; социальная поддержка радиация; авария на ЧАЭС	radiation_annual	
Q039_07	039	service_039	Ежегодная выплата отдельным категориям граждана, подвергшихся воздействию радиации	Предоставление ежегодной денежной выплаты отдельным категориям граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	какие бумаги собрать для заявления на ежегодную выплату пострадавшему от радиации?	ежегодную выплату пострадавшему от радиации	радиация; ежегодная денежная выплата; пострадавшие от радиации; чернобыльцы; радиационное воздействие; ежегодная выплата; социальная поддержка радиация; авария на ЧАЭС	radiation_annual	
Q039_08	039	service_039	Ежегодная выплата отдельным категориям граждана, подвергшихся воздействию радиации	Предоставление ежегодной денежной выплаты отдельным категориям граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	сколько времени обычно занимает рассмотрение заявления на ежегодную выплату пострадавшему от радиации?	ежегодную выплату пострадавшему от радиации	радиация; ежегодная денежная выплата; пострадавшие от радиации; чернобыльцы; радиационное воздействие; ежегодная выплата; социальная поддержка радиация; авария на ЧАЭС	radiation_annual	
Q039_09	039	service_039	Ежегодная выплата отдельным категориям граждана, подвергшихся воздействию радиации	Предоставление ежегодной денежной выплаты отдельным категориям граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	когда придёт ответ по заявлению на ежегодную выплату пострадавшему от радиации?	ежегодную выплату пострадавшему от радиации	радиация; ежегодная денежная выплата; пострадавшие от радиации; чернобыльцы; радиационное воздействие; ежегодная выплата; социальная поддержка радиация; авария на ЧАЭС	radiation_annual	
Q039_10	039	service_039	Ежегодная выплата отдельным категориям граждана, подвергшихся воздействию радиации	Предоставление ежегодной денежной выплаты отдельным категориям граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	почему могут отказать, если я прошу ежегодную выплату пострадавшему от радиации?	ежегодную выплату пострадавшему от радиации	радиация; ежегодная денежная выплата; пострадавшие от радиации; чернобыльцы; радиационное воздействие; ежегодная выплата; социальная поддержка радиация; авария на ЧАЭС	radiation_annual	
Q039_11	039	service_039	Ежегодная выплата отдельным категориям граждана, подвергшихся воздействию радиации	Предоставление ежегодной денежной выплаты отдельным категориям граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	если я не могу сам прийти, может родственник подать заявление на ежегодную выплату пострадавшему от радиации?	ежегодную выплату пострадавшему от радиации	радиация; ежегодная денежная выплата; пострадавшие от радиации; чернобыльцы; радиационное воздействие; ежегодная выплата; социальная поддержка радиация; авария на ЧАЭС	radiation_annual	
Q039_12	039	service_039	Ежегодная выплата отдельным категориям граждана, подвергшихся воздействию радиации	Предоставление ежегодной денежной выплаты отдельным категориям граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	я уже обращался раньше, можно снова попросить ежегодную выплату пострадавшему от радиации?	ежегодную выплату пострадавшему от радиации	радиация; ежегодная денежная выплата; пострадавшие от радиации; чернобыльцы; радиационное воздействие; ежегодная выплата; социальная поддержка радиация; авария на ЧАЭС	radiation_annual	
Q039_13	039	service_039	Ежегодная выплата отдельным категориям граждана, подвергшихся воздействию радиации	Предоставление ежегодной денежной выплаты отдельным категориям граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	что делать, если ошибся в заявлении на ежегодную выплату пострадавшему от радиации?	ежегодную выплату пострадавшему от радиации	радиация; ежегодная денежная выплата; пострадавшие от радиации; чернобыльцы; радиационное воздействие; ежегодная выплата; социальная поддержка радиация; авария на ЧАЭС	radiation_annual	
Q039_14	039	service_039	Ежегодная выплата отдельным категориям граждана, подвергшихся воздействию радиации	Предоставление ежегодной денежной выплаты отдельным категориям граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	как понять, дадут ли деньги или просто оформят право на ежегодную выплату пострадавшему от радиации?	ежегодную выплату пострадавшему от радиации	радиация; ежегодная денежная выплата; пострадавшие от радиации; чернобыльцы; радиационное воздействие; ежегодная выплата; социальная поддержка радиация; авария на ЧАЭС	radiation_annual	
Q039_15	039	service_039	Ежегодная выплата отдельным категориям граждана, подвергшихся воздействию радиации	Предоставление ежегодной денежной выплаты отдельным категориям граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	срочно нужно оформить ежегодную выплату пострадавшему от радиации, соцзащита с этим помогает?	ежегодную выплату пострадавшему от радиации	радиация; ежегодная денежная выплата; пострадавшие от радиации; чернобыльцы; радиационное воздействие; ежегодная выплата; социальная поддержка радиация; авария на ЧАЭС	radiation_annual	
Q040_01	040	service_040	Ежемесячная выплата членамсемей отдельных категорий граждан, подвергшихся воздействию радиации	Предоставление ежемесячной денежной выплаты членам семей отдельных категорий граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	родственник пострадал от радиации, семье нужна выплата, можно ли получить помощь от соцзащиты?	ежемесячную выплату семье пострадавшего от радиации	радиация; ежемесячная денежная выплата; члены семей пострадавших; чернобыльцы; радиационное воздействие; семья радиация; ежемесячная выплата; авария на ЧАЭС	radiation_family_monthly	
Q040_02	040	service_040	Ежемесячная выплата членамсемей отдельных категорий граждан, подвергшихся воздействию радиации	Предоставление ежемесячной денежной выплаты членам семей отдельных категорий граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	я член семьи гражданина, пострадавшего от радиации, могу ли подать заявление на ежемесячную выплату семье пострадавшего от радиации?	ежемесячную выплату семье пострадавшего от радиации	радиация; ежемесячная денежная выплата; члены семей пострадавших; чернобыльцы; радиационное воздействие; семья радиация; ежемесячная выплата; авария на ЧАЭС	radiation_family_monthly	
Q040_03	040	service_040	Ежемесячная выплата членамсемей отдельных категорий граждан, подвергшихся воздействию радиации	Предоставление ежемесячной денежной выплаты членам семей отдельных категорий граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	подскажите простыми словами, как оформить ежемесячную выплату семье пострадавшего от радиации?	ежемесячную выплату семье пострадавшего от радиации	радиация; ежемесячная денежная выплата; члены семей пострадавших; чернобыльцы; радиационное воздействие; семья радиация; ежемесячная выплата; авария на ЧАЭС	radiation_family_monthly	
Q040_04	040	service_040	Ежемесячная выплата членамсемей отдельных категорий граждан, подвергшихся воздействию радиации	Предоставление ежемесячной денежной выплаты членам семей отдельных категорий граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	куда идти, чтобы оформить ежемесячную выплату семье пострадавшего от радиации?	ежемесячную выплату семье пострадавшего от радиации	радиация; ежемесячная денежная выплата; члены семей пострадавших; чернобыльцы; радиационное воздействие; семья радиация; ежемесячная выплата; авария на ЧАЭС	radiation_family_monthly	
Q040_05	040	service_040	Ежемесячная выплата членамсемей отдельных категорий граждан, подвергшихся воздействию радиации	Предоставление ежемесячной денежной выплаты членам семей отдельных категорий граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	что нужно, чтобы получить ежемесячную выплату семье пострадавшего от радиации без лишней беготни?	ежемесячную выплату семье пострадавшего от радиации	радиация; ежемесячная денежная выплата; члены семей пострадавших; чернобыльцы; радиационное воздействие; семья радиация; ежемесячная выплата; авария на ЧАЭС	radiation_family_monthly	
Q040_06	040	service_040	Ежемесячная выплата членамсемей отдельных категорий граждан, подвергшихся воздействию радиации	Предоставление ежемесячной денежной выплаты членам семей отдельных категорий граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	можно ли подать заявление на ежемесячную выплату семье пострадавшего от радиации через МФЦ или Госуслуги?	ежемесячную выплату семье пострадавшего от радиации	радиация; ежемесячная денежная выплата; члены семей пострадавших; чернобыльцы; радиационное воздействие; семья радиация; ежемесячная выплата; авария на ЧАЭС	radiation_family_monthly	
Q040_07	040	service_040	Ежемесячная выплата членамсемей отдельных категорий граждан, подвергшихся воздействию радиации	Предоставление ежемесячной денежной выплаты членам семей отдельных категорий граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	какие бумаги собрать для заявления на ежемесячную выплату семье пострадавшего от радиации?	ежемесячную выплату семье пострадавшего от радиации	радиация; ежемесячная денежная выплата; члены семей пострадавших; чернобыльцы; радиационное воздействие; семья радиация; ежемесячная выплата; авария на ЧАЭС	radiation_family_monthly	
Q040_08	040	service_040	Ежемесячная выплата членамсемей отдельных категорий граждан, подвергшихся воздействию радиации	Предоставление ежемесячной денежной выплаты членам семей отдельных категорий граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	сколько времени обычно занимает рассмотрение заявления на ежемесячную выплату семье пострадавшего от радиации?	ежемесячную выплату семье пострадавшего от радиации	радиация; ежемесячная денежная выплата; члены семей пострадавших; чернобыльцы; радиационное воздействие; семья радиация; ежемесячная выплата; авария на ЧАЭС	radiation_family_monthly	
Q040_09	040	service_040	Ежемесячная выплата членамсемей отдельных категорий граждан, подвергшихся воздействию радиации	Предоставление ежемесячной денежной выплаты членам семей отдельных категорий граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	когда придёт ответ по заявлению на ежемесячную выплату семье пострадавшего от радиации?	ежемесячную выплату семье пострадавшего от радиации	радиация; ежемесячная денежная выплата; члены семей пострадавших; чернобыльцы; радиационное воздействие; семья радиация; ежемесячная выплата; авария на ЧАЭС	radiation_family_monthly	
Q040_10	040	service_040	Ежемесячная выплата членамсемей отдельных категорий граждан, подвергшихся воздействию радиации	Предоставление ежемесячной денежной выплаты членам семей отдельных категорий граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	почему могут отказать, если я прошу ежемесячную выплату семье пострадавшего от радиации?	ежемесячную выплату семье пострадавшего от радиации	радиация; ежемесячная денежная выплата; члены семей пострадавших; чернобыльцы; радиационное воздействие; семья радиация; ежемесячная выплата; авария на ЧАЭС	radiation_family_monthly	
Q040_11	040	service_040	Ежемесячная выплата членамсемей отдельных категорий граждан, подвергшихся воздействию радиации	Предоставление ежемесячной денежной выплаты членам семей отдельных категорий граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	если я не могу сам прийти, может родственник подать заявление на ежемесячную выплату семье пострадавшего от радиации?	ежемесячную выплату семье пострадавшего от радиации	радиация; ежемесячная денежная выплата; члены семей пострадавших; чернобыльцы; радиационное воздействие; семья радиация; ежемесячная выплата; авария на ЧАЭС	radiation_family_monthly	
Q040_12	040	service_040	Ежемесячная выплата членамсемей отдельных категорий граждан, подвергшихся воздействию радиации	Предоставление ежемесячной денежной выплаты членам семей отдельных категорий граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	я уже обращался раньше, можно снова попросить ежемесячную выплату семье пострадавшего от радиации?	ежемесячную выплату семье пострадавшего от радиации	радиация; ежемесячная денежная выплата; члены семей пострадавших; чернобыльцы; радиационное воздействие; семья радиация; ежемесячная выплата; авария на ЧАЭС	radiation_family_monthly	
Q040_13	040	service_040	Ежемесячная выплата членамсемей отдельных категорий граждан, подвергшихся воздействию радиации	Предоставление ежемесячной денежной выплаты членам семей отдельных категорий граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	что делать, если ошибся в заявлении на ежемесячную выплату семье пострадавшего от радиации?	ежемесячную выплату семье пострадавшего от радиации	радиация; ежемесячная денежная выплата; члены семей пострадавших; чернобыльцы; радиационное воздействие; семья радиация; ежемесячная выплата; авария на ЧАЭС	radiation_family_monthly	
Q040_14	040	service_040	Ежемесячная выплата членамсемей отдельных категорий граждан, подвергшихся воздействию радиации	Предоставление ежемесячной денежной выплаты членам семей отдельных категорий граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	как понять, дадут ли деньги или просто оформят право на ежемесячную выплату семье пострадавшего от радиации?	ежемесячную выплату семье пострадавшего от радиации	радиация; ежемесячная денежная выплата; члены семей пострадавших; чернобыльцы; радиационное воздействие; семья радиация; ежемесячная выплата; авария на ЧАЭС	radiation_family_monthly	
Q040_15	040	service_040	Ежемесячная выплата членамсемей отдельных категорий граждан, подвергшихся воздействию радиации	Предоставление ежемесячной денежной выплаты членам семей отдельных категорий граждан, подвергшихся воздействию радиации	01_как_пишет_человек_в_чате	срочно нужно оформить ежемесячную выплату семье пострадавшего от радиации, соцзащита с этим помогает?	ежемесячную выплату семье пострадавшего от радиации	радиация; ежемесячная денежная выплата; члены семей пострадавших; чернобыльцы; радиационное воздействие; семья радиация; ежемесячная выплата; авария на ЧАЭС	radiation_family_monthly	
Q041_01	041	service_041	Оплата изготовления стоматологических протезов в размере 80 процентов	Предоставление неработающим гражданам, достигшим возраста 55 и 50 лет (мужчинам и женщинам соответственно), неработающим пенсионерам, получающим пенсию в соответствии с пенсионным законодательством, имеющим доход ниже двукратного размера величины прожиточного минимума, установленного для пенсионеров по соответствующей группе территорий Красноярского края, проживающим в Таймырском Долгано-Ненецком муниципальном округе Красноярского края, оплаты изготовления стоматологических протезов (кроме расходов на оплату стоимости драгоценных металлов и металлокерамики) в размере 80 процентов	01_как_пишет_человек_в_чате	нужно поставить зубные протезы, дорого платить полностью, можно ли получить помощь от соцзащиты?	оплату 80 процентов зубных протезов	зубопротезирование Таймыр; стоматологические протезы; компенсация 80 процентов; неработающие граждане; пенсионеры Таймыр; протезирование зубов; стоматология; зубные протезы	dental_80	
Q041_02	041	service_041	Оплата изготовления стоматологических протезов в размере 80 процентов	Предоставление неработающим гражданам, достигшим возраста 55 и 50 лет (мужчинам и женщинам соответственно), неработающим пенсионерам, получающим пенсию в соответствии с пенсионным законодательством, имеющим доход ниже двукратного размера величины прожиточного минимума, установленного для пенсионеров по соответствующей группе территорий Красноярского края, проживающим в Таймырском Долгано-Ненецком муниципальном округе Красноярского края, оплаты изготовления стоматологических протезов (кроме расходов на оплату стоимости драгоценных металлов и металлокерамики) в размере 80 процентов	01_как_пишет_человек_в_чате	я льготник, которому нужны зубные протезы, могу ли подать заявление на оплату 80 процентов зубных протезов?	оплату 80 процентов зубных протезов	зубопротезирование Таймыр; стоматологические протезы; компенсация 80 процентов; неработающие граждане; пенсионеры Таймыр; протезирование зубов; стоматология; зубные протезы	dental_80	
Q041_03	041	service_041	Оплата изготовления стоматологических протезов в размере 80 процентов	Предоставление неработающим гражданам, достигшим возраста 55 и 50 лет (мужчинам и женщинам соответственно), неработающим пенсионерам, получающим пенсию в соответствии с пенсионным законодательством, имеющим доход ниже двукратного размера величины прожиточного минимума, установленного для пенсионеров по соответствующей группе территорий Красноярского края, проживающим в Таймырском Долгано-Ненецком муниципальном округе Красноярского края, оплаты изготовления стоматологических протезов (кроме расходов на оплату стоимости драгоценных металлов и металлокерамики) в размере 80 процентов	01_как_пишет_человек_в_чате	подскажите простыми словами, как оформить оплату 80 процентов зубных протезов?	оплату 80 процентов зубных протезов	зубопротезирование Таймыр; стоматологические протезы; компенсация 80 процентов; неработающие граждане; пенсионеры Таймыр; протезирование зубов; стоматология; зубные протезы	dental_80	
